State_Name,Year,Assembly_No,month,Constituency_No,Constituency_Name,Turnout_Percentage,Vote_Share_Percentage,Constituency_Type,Electors,N_Cand,Position,Sex,Party,Votes,Elected,Rel,Margin_Percentage,Runner,Runner_Party,Runner_Sex,Nota_Percentage,Last_Party,Last_Elected,Vote_Share_Change_pct,Turnout_Change_pct,Margin_Change_pct,Party_Change
Karnataka,2009,15,4,23,BANGALORE RURAL,57.92,44.73,General,1904135,15,1,Male,JD(S),493302,H.D.KUMARASWAMY,HINDUISM,11.81,C. P. YOGEESHWARA,BJP,M,nan,BJP,KUNNUR MANJUNATH CHANNAPPA,-6.47,-13.89,-4.97,JD(S)
Karnataka,2009,15,4,24,BANGALORE NORTH,46.72,45.22,General,2144091,28,1,Male,BJP,452920,D. B. CHANDRE GOWDA,HINDUISM,5.96,C. K. JAFFER SHARIEF,INC,M,nan,BJP,PRALHAD JOSHI,-2.29,-18.09,-4.29,
Karnataka,2009,15,4,25,BANGALORE CENTRAL,44.55,40.16,General,1901346,37,1,Male,BJP,340162,P. C. MOHAN,HINDUISM,4.16,H.T.SANGLIANA,INC,M,nan,BJP,ANGADI SURESH CHANABASAPPA,-5.8,-21.46,-5.32,
Karnataka,2009,15,4,26,BANGALORE SOUTH,44.74,48.2,General,2031030,20,1,Male,BJP,437953,ANANTH KUMAR,HINDUISM,4.14,KRISHNA BYRE GOWDA,INC,M,nan,BJP,JIGAJINAGI RAMESH CHANDAPPA,2.9,-26.02,-1.05,
Karnataka,2009,15,4,27,CHIKKBALLAPUR,68.09,39.9,General,1437155,20,1,Male,INC,390500,M.VEERAPPA MOILY,HINDUISM,5.25,C.ASWATHANARAYANA,BJP,M,nan,BJP,GADDIGOUDAR PARVATAGOUDA CHANDANAGOUDA,-13,2.54,-14.02,INC
Karnataka,2009,15,4,28,KOLAR,69.15,37.18,SC,1340923,22,1,Male,INC,344771,K.H.MUNIYAPPA,HINDUISM,2.48,D.S.VEERAIAH,BJP,M,nan,BJP,BASANAGOUDA R PATIL(YATNAL),-6.49,9.7,-2.27,INC
Karnataka,2004,14,4,1,BIDAR,59.42,38.35,SC,1372985,5,1,Male,BJP,312838,RAMCHANDRA VEERAPPA,HINDUISM,2.9,NARSINGRAO HULLA SURYAWANSHI,INC,M,nan,BJP,Ramchandra Veerappa,-9.65,-1.36,-17.94,
Karnataka,2004,14,4,2,GULBARGA,57.53,37.76,General,1439006,11,1,Male,INC,312601,IQBAL AHMED SARADGI,ISLAM,6.94,BASAWARAJ PATIL SEDAM,BJP,M,nan,INC,Iqbal Ahemed Saradgi,-9.84,-0.28,-2.49,
Karnataka,2004,14,4,3,RAICHUR,58.39,35.08,General,1413018,4,1,Male,INC,289424,A.VENKATESH NAIK,HINDUISM,0.06,RAJA MADANGOPAL NAYAK,JD(S),M,nan,INC,A. Venkatesh Naik,-17.36,2.4,-25.03,
Karnataka,2004,14,4,4,KOPPAL,63.25,39.84,General,1413496,6,1,Male,INC,356158,K. VIRUPAXAPPA,HINDUISM,4.88,NAGAPPA BHEEMAPPA SALONI,BJP,M,nan,INC,H.G.Ramulu,-6.26,2.08,3.23,
Karnataka,2004,14,4,5,BELLARY,66.78,33.57,General,1423161,8,1,Male,BJP,318978,G. KARUNAKARA REDDY,HINDUISM,3.33,KONDAIAH K C,INC,M,nan,INC,Sonia Gandhi,-18.13,0.66,-3.66,BJP
Karnataka,2004,14,4,6,DAVANGERE,68.32,40.7,General,1332608,6,1,Male,BJP,370499,G.M. SIDDESWARA,HINDUISM,3.59,MALLIKARJUN S S,INC,M,nan,BJP,G.Mallikarjunappa,-6.23,-1.5,1.68,
Karnataka,2004,14,4,7,CHITRADURGA,69.8,35.11,General,1316427,6,1,Male,INC,322609,N.Y. HANUMANTHAPPA,HINDUISM,4.08,KODANDARAMAIAH P,JD(S),M,nan,JD(U),Shashi Kumar,-9.47,-0.86,2.74,INC
Karnataka,2004,14,4,8,TUMKUR,70.71,35.08,General,1221507,5,1,Male,BJP,303016,S. MALLIKARJUNAIAH,HINDUISM,0.27,JAGADEESH D L,JD(S),M,nan,INC,G.S.Basavaraj,-6.13,-0.49,-7.99,BJP
Karnataka,2004,14,4,9,CHIKBALLAPUR,70.85,40.4,General,1314311,6,1,Male,INC,376204,R.L. JALAPPA,HINDUISM,6.45,SHASHI KUMAR,JD(S),M,nan,INC,R.L. Jalappa,-11.23,2.02,-19.35,
Karnataka,2004,14,4,10,KOLAR,72.01,42.41,SC,1262765,8,1,Male,INC,385582,K.H. MUNIYAPPA,HINDUISM,1.28,VEERAIAH D S,BJP,M,nan,INC,K.H. Muniyappa,2.94,0.8,-8.87,
Karnataka,2004,14,4,11,KANAKAPURA,57.59,37.63,General,2695484,5,1,Female,INC,584238,TEJASHWINI SEE RAMESH,HINDUISM,7.51,RAMACHANDRA GOWDA,BJP,M,nan,INC,M.V.Chandrashekara Murthy,-5.56,-0.87,4.75,
Karnataka,2004,14,4,12,BANGALORE NORTH,54.22,40.93,General,2133579,8,1,Male,BJP,473502,DR. H.T. SANGLIANA,HINDUISM,2.62,JAFFER SHARIEF C K,INC,M,nan,INC,C.K Jaffar Sharief,-10.17,-2.04,-14.46,BJP
Karnataka,2004,14,4,13,BANGALORE SOUTH,49.41,48.3,General,1620352,7,1,Male,BJP,386682,ANANTH KUMAR,HINDUISM,7.78,KRISHNAPPA M,INC,M,nan,BJP,Ananth Kumar,-2.69,-4.67,-0.43,
Karnataka,2004,14,4,14,MANDYA,71.54,47.94,General,1198750,5,1,Male,INC,411116,AMBAREESH M. H.,HINDUISM,14.51,DR. S RAMEGOWDA,JD(S),M,nan,INC,Ambareesh @ Amaranatha .M.H,-4.28,-1.26,-4.5,
Karnataka,2004,14,4,15,CHAMARAJANAGAR,71.7,37.11,SC,1189973,8,1,Male,JD(S),316661,M. SHIVANNA,HINDUISM,5.16,A SIDDARAJU,INC,M,nan,JD(U),V.Sreenivasaprasad,-3.48,2.04,3.06,JD(S)
Karnataka,2004,14,4,16,MYSORE,64.74,33.06,General,1478718,5,1,Male,BJP,316442,C. H. VIJAYASHANKAR,HINDUISM,1.06,A S GURUSWAMY,JD(S),M,nan,INC,Srikantadatta Narasimharaja Wadiyar,-4.52,-4.31,-0.43,BJP
Karnataka,2004,14,4,17,MANGALORE,71.86,48.61,General,1101484,4,1,Male,BJP,384760,D. V. SADANANDA GOWDA,HINDUISM,4.22,M VEERAPPA MOILY,INC,M,nan,BJP,V.Dhananjaya Kumar,-0.52,0.08,3.04,
Karnataka,2004,14,4,18,UDUPI,68.55,47.37,General,1138398,4,1,Female,BJP,369627,MANORAMA MADHWARAJ,HINDUISM,3.72,VINAYA KUMAR SORAKE,INC,M,nan,INC,Vinay Kumar Sorake,-4.07,1.65,-0.89,BJP
Karnataka,2004,14,4,19,HASSAN,70.56,50.72,General,1292878,6,1,Male,JD(S),462625,H. D. DEVEGOWDA,HINDUISM,20.86,H C SRIKANTAIAH  ALIAS ANNAIAH,INC,M,nan,INC,G.Putta Swamy Gowda,4.33,0.01,4.35,JD(S)
Karnataka,2004,14,4,20,CHIKMAGALUR,73.06,41.67,General,1121327,7,1,Male,BJP,341391,D. C. SRIKANTAPPA,HINDUISM,8.99,B L SHANKAR,INC,M,nan,BJP,D.C.Srikantappa,-3.72,5.04,4.75,
Karnataka,2004,14,4,21,SHIMOGA,70.53,50.73,General,1257953,6,1,Male,BJP,450097,S. BANGARAPPA,HINDUISM,8.58,AYANUR MANJUNATH,INC,M,nan,INC,S.Bangarappa,-2.29,-0.68,-3.2,BJP
Karnataka,2004,14,4,22,KANARA,69.07,51.94,General,1207373,7,1,Male,BJP,433174,ANANTHKUMAR HEGDE,HINDUISM,20.65,ALVA MARGARET,INC,F,nan,INC,Alva Margaret,4.09,1.45,19.23,BJP
Karnataka,2004,14,4,23,DHARWAD SOUTH,71.81,51.2,General,1204353,6,1,Male,BJP,442759,KUNNUR MANJUNATH CHANNAPPA,HINDUISM,16.78,PROF. I G SANADI,INC,M,nan,INC,Prof. I.G. Sanadi,4.96,1.17,11.68,BJP
Karnataka,2004,14,4,24,DHARWAD NORTH,64.81,47.51,General,1250578,8,1,Male,BJP,385084,PRALHAD JOSHI,HINDUISM,10.25,B S PATIL,INC,M,nan,BJP,Vijay Sankeshwar,-0.44,0.61,4.47,
Karnataka,2004,14,4,25,BELGAUM,66.01,45.96,General,1354182,7,1,Male,BJP,410843,ANGADI SURESH CHANABASAPPA,HINDUISM,9.48,AMARSINH VASANTRAO PATIL,INC,M,nan,INC,Amarsinh Vasantarao Patil,-3.09,2.48,3.1,BJP
Karnataka,2004,14,4,26,CHIKKODI,70.76,45.3,SC,1184275,6,1,Male,BJP,379580,JIGAJINAGI RAMESH CHANDAPPA,HINDUISM,5.19,GHATAGE S B,INC,M,nan,JD(U),Jigajinagi Rameshchandappa,-7.49,2.81,-6.19,BJP
Karnataka,2004,14,4,27,BAGALKOT,65.55,52.9,General,1324829,5,1,Male,BJP,459451,GADDIGOUDAR PARVATAGOUDA CHANDANAGOUDA,HINDUISM,19.27,PATIL R S,INC,M,nan,INC,R.S. Patil,2.63,-1.2,9.12,BJP
Karnataka,2004,14,4,28,BIJAPUR,59.45,43.67,General,1328325,3,1,Male,BJP,344905,BASANAGOUDA R PATIL(YATNAL),HINDUISM,4.75,BASANAGOUDA SOMANAGOUDA PATIL (MANAGULI),INC,M,nan,BJP,Basangouda Ramangouda Patil(Yatnal),-5.17,-0.93,-0.38,
Karnataka,1999,13,9,1,BIDAR,60.78,48,SC,1200598,5,1,Male,BJP,350221,Ramchandra Veerappa,HINDUISM,20.84,Narasingarao Suryawanshi,INC,M,nan,BJP,RAMCHANDRA VEERAPPA,-5.25,10.61,-10.12,
Karnataka,1999,13,9,2,GULBARGA,57.81,47.6,General,1280563,5,1,Male,INC,352359,Iqbal Ahemed Saradgi,ISLAM,9.43,Basavaraj Patil Sedam,BJP,M,nan,BJP,BASWARAJ PATIL SEDAM,2.88,0.07,-8.48,INC
Karnataka,1999,13,9,3,RAICHUR,55.99,52.44,General,1226104,5,1,Male,INC,359946,A. Venkatesh Naik,HINDUISM,25.09,Abdul Samad Siddiq,JD(U),M,nan,INC,A.VENKATESH NAIK,7.55,6.93,11.79,
Karnataka,1999,13,9,4,KOPPAL,61.17,46.1,General,1243426,4,1,Male,INC,350599,H.G.Ramulu,HINDUISM,1.65,Basavaraj Rayareddy,JD(U),M,nan,INC,H.G.RAMULU,5.16,2.79,-10.1,
Karnataka,1999,13,9,5,BELLARY,66.12,51.7,General,1213055,3,1,Female,INC,414650,Sonia Gandhi,CHRISTIANITY,6.99,Sushma Swaraj,BJP,F,nan,INC,K.C.KONDAIAH,11.94,5.38,-1.9,
Karnataka,1999,13,9,6,DAVANGERE,69.82,46.93,General,1217506,4,1,Male,BJP,398969,G.Mallikarjunappa,HINDUISM,1.91,Shamanur Shivashankarappa,INC,M,nan,INC,SHAMANUR SHIVA SHANKARAPPA,4.72,0.92,0.52,BJP
Karnataka,1999,13,9,7,CHITRADURGA,70.66,44.58,General,1177238,3,1,Male,JD(U),370793,Shashi Kumar,HINDUISM,1.34,C.P.Mudalagiriyappa,INC,M,nan,INC,C.P.MUDALA GIRIYAPPA,1.7,5.54,-6.43,JD(U)
Karnataka,1999,13,9,8,TUMKUR,71.2,41.21,General,1086936,4,1,Male,INC,318922,G.S.Basavaraj,HINDUISM,8.26,S.Mallikarjunaiah,BJP,M,nan,BJP,S.MALLIKARJUNAIAH,-4.29,4.64,-1.64,INC
Karnataka,1999,13,9,9,CHIKBALLAPUR,68.83,51.63,General,1189272,6,1,Male,INC,422587,R.L. Jalappa,HINDUISM,25.8,N.Ramesh,JD(U),M,nan,INC,R.L.JALAPPA,7.22,-2.14,10.16,
Karnataka,1999,13,9,10,KOLAR,71.21,39.47,SC,1145553,9,1,Male,INC,321964,K.H. Muniyappa,HINDUISM,10.15,G. Mangamma,BJP,F,nan,INC,K.H.MUNIYAPPA,-0.15,0.13,0,
Karnataka,1999,13,9,11,KANAKAPURA,58.46,43.19,General,2110629,5,1,Male,INC,532910,M.V.Chandrashekara Murthy,HINDUISM,2.76,M. Srinivas,BJP,M,nan,BJP,M.SRINIVAS,4.19,-4.29,1.4,INC
Karnataka,1999,13,9,12,BANGALORE NORTH,56.26,51.1,General,1827941,6,1,Male,INC,525523,C.K Jaffar Sharief,ISLAM,17.08,Michael B.Fernandes,JD(U),M,nan,INC,C.K.JAFFER SHARIEF,8.99,-0.75,9.44,
Karnataka,1999,13,9,13,BANGALORE SOUTH,54.08,50.99,General,1487215,6,1,Male,BJP,410161,Ananth Kumar,HINDUISM,8.21,B.K.Hari Prasad,INC,M,nan,BJP,ANANTH KUMAR,-2.84,-3.01,-14.35,
Karnataka,1999,13,9,14,MANDYA,72.8,52.22,General,1099732,5,1,Male,INC,418110,Ambareesh @ Amaranatha .M.H,HINDUISM,19.01,Krishna,JD(S),M,nan,JD,AMBAREESH,-2.75,-0.74,-3.99,INC
Karnataka,1999,13,9,15,CHAMARAJANAGAR,69.66,40.59,SC,1101851,5,1,Male,JD(U),311547,V.Sreenivasaprasad,HINDUISM,2.1,A.Siddaraju,INC,M,nan,JD,SIDDARAJU. A.,-5.9,2,-7.5,JD(U)
Karnataka,1999,13,9,16,MYSORE,69.05,37.58,General,1302736,5,1,Male,INC,338051,Srikantadatta Narasimharaja Wadiyar,HINDUISM,1.49,C.H.Vijayashankar,BJP,M,nan,BJP,C.H.VIJAYASHANKAR,-4.52,0.89,-10.7,INC
Karnataka,1999,13,9,17,MANGALORE,71.78,49.13,General,1002419,3,1,Male,BJP,353536,V.Dhananjaya Kumar,HINDUISM,1.18,M.Veerappa Moily,INC,M,nan,BJP,V.DHANANJAYA KUMAR,0.98,-1.15,0.21,
Karnataka,1999,13,9,18,UDUPI,66.9,51.44,General,1023798,3,1,Male,INC,352326,Vinay Kumar Sorake,HINDUISM,4.61,I.M. Jayaram Shetty,BJP,M,nan,BJP,I.M.JAYARAMA SHETTY,0.61,0.21,-3.81,INC
Karnataka,1999,13,9,19,HASSAN,70.55,46.39,General,1217049,5,1,Male,INC,398344,G.Putta Swamy Gowda,HINDUISM,16.51,H.D.Deve Gowda,JD(S),M,nan,JD,H.D.DEVEGOWDA,6.98,-2.25,12.8,INC
Karnataka,1999,13,9,20,CHIKMAGALUR,68.02,45.39,General,1050838,5,1,Male,BJP,324470,D.C.Srikantappa,HINDUISM,4.24,D.M.Putte Gowda,INC,M,nan,BJP,SREEKANTAPPA  D.C.,1.39,-0.37,-3.07,
Karnataka,1999,13,9,21,SHIMOGA,71.21,53.02,General,1133307,5,1,Male,INC,427870,S.Bangarappa,HINDUISM,11.78,Ayanur Manjunatha,BJP,M,nan,BJP,AYANOOR MANJUNATH,7.62,1.32,-8.83,INC
Karnataka,1999,13,9,22,KANARA,67.62,47.85,General,1101130,5,1,Female,INC,356246,Alva Margaret,CHRISTIANITY,1.42,Anant kumar,BJP,M,nan,BJP,ANANT KUMAR,-2.89,1.76,-10.75,INC
Karnataka,1999,13,9,23,DHARWAD SOUTH,70.64,46.24,General,1088328,3,1,Male,INC,355523,Prof. I.G. Sanadi,ISLAM,5.1,B.M.Menasinkai,JD(U),M,nan,LS,B.M.MENASINAKAI,-0.37,4.29,-7.25,INC
Karnataka,1999,13,9,24,DHARWAD NORTH,64.2,47.95,General,1121461,3,1,Male,BJP,345197,Vijay Sankeshwar,HINDUISM,5.78,Veeranna A.Mattikatti,INC,M,nan,BJP,VIJAY SANKESHWAR,-2.2,1.77,-13.3,
Karnataka,1999,13,9,25,BELGAUM,63.53,49.05,General,1230574,4,1,Male,INC,383444,Amarsinh Vasantarao Patil,HINDUISM,6.38,Babagouda Patil,BJP,M,nan,BJP,BABAGOUDA RUDRAGOUDA PATIL,3.77,3.27,-7.02,INC
Karnataka,1999,13,9,26,CHIKKODI,67.95,52.79,SC,1094053,7,1,Male,JD(U),392450,Jigajinagi Rameshchandappa,HINDUISM,11.38,Kanagali Pradeepkumar Shankaranand,INC,M,nan,LS,JIGAJINAGI RAMESH CHANDAPPA,-0.2,4.45,-7.95,JD(U)
Karnataka,1999,13,9,27,BAGALKOT,66.75,50.27,General,1127960,3,1,Male,INC,378488,R.S. Patil,HINDUISM,10.15,Ajayakumar Sambasadashiv Sarnaik,JD(U),M,nan,LS,AJAYKUMAR SAMBASADASHIV SARNAIK,0.54,1.06,-1.64,INC
Karnataka,1999,13,9,28,BIJAPUR,60.38,48.84,General,1182826,4,1,Male,BJP,348816,Basangouda Ramangouda Patil(Yatnal),HINDUISM,5.13,Gudadinni Laxmibai Basagondappa,INC,F,nan,INC,PATIL MALLANAGOUDA BASANAGOUDA,7.92,3.97,-3.13,BJP
Karnataka,1998,12,3,1,BIDAR,50.17,53.25,SC,1188479,8,1,Male,BJP,317504,RAMCHANDRA VEERAPPA,HINDUISM,30.96,BABU HONNA NAIK,JD,M,nan,BJP,RAMACHANDRA VEERAPPA,4.75,7.29,-1.98,
Karnataka,1998,12,3,2,GULBARGA,57.74,44.72,General,1274111,8,1,Male,BJP,328982,BASWARAJ PATIL SEDAM,HINDUISM,17.91,QAMARUL ISLAM,JD,M,nan,JD,QAMARUL ISLAM,8.82,10.67,15.17,BJP
Karnataka,1998,12,3,3,RAICHUR,49.06,44.89,General,1199449,7,1,Male,INC,264187,A.VENKATESH NAIK,HINDUISM,13.3,RAJA RANGAPPA NAIK,JD,M,nan,JD,RAJA RANGAPPA NAIK,0.18,6.56,5.73,INC
Karnataka,1998,12,3,4,KOPPAL,58.38,40.94,General,1212089,6,1,Male,INC,289681,H.G.RAMULU,HINDUISM,11.75,BASAVARAJ RAYAREDDY,JD,M,nan,JD,BASAVARAJ RAYA REDDY,-4.92,6.65,-0.81,INC
Karnataka,1998,12,3,5,BELLARY,60.74,39.76,General,1179711,8,1,Male,INC,284909,K.C.KONDAIAH,HINDUISM,8.89,N.THIPPANNA,LS,M,nan,INC,K C KONDAIAH,-4.13,6.8,8.17,
Karnataka,1998,12,3,6,DAVANGERE,68.9,42.21,General,1181787,8,1,Male,INC,343704,SHAMANUR SHIVA SHANKARAPPA,HINDUISM,1.39,G.MALLIKARJUNAPPA,BJP,M,nan,BJP,G MALLIKARJUNAPPA,5.4,5,-11.9,INC
Karnataka,1998,12,3,7,CHITRADURGA,65.12,42.88,General,1152852,6,1,Male,INC,321930,C.P.MUDALA GIRIYAPPA,HINDUISM,7.77,P.KODANDARAMAIAH,LS,M,nan,JD,P.KODANDARAMAIAH,7.21,2.06,5.02,INC
Karnataka,1998,12,3,8,TUMKUR,66.56,45.5,General,1080851,4,1,Male,BJP,327312,S.MALLIKARJUNAIAH,HINDUISM,9.9,R.NARAYANA,INC,M,nan,JD,C N BHASKARAPPA,16.9,2.53,7.56,BJP
Karnataka,1998,12,3,9,CHIKBALLAPUR,70.97,44.41,General,1144669,8,1,Male,INC,360761,R.L.JALAPPA,HINDUISM,15.64,C.BYRE GOWDA,JD,M,nan,JD,R L JALAPPA,0.17,1.63,13.44,INC
Karnataka,1998,12,3,10,KOLAR,71.08,39.62,SC,1080364,7,1,Male,INC,304261,K.H.MUNIYAPPA,HINDUISM,10.15,BALAJI CHANNAIAH,JD,M,nan,INC,K H MUNIYAPPA,-4.76,4.22,7.71,
Karnataka,1998,12,3,11,KANAKAPURA,62.75,39,General,1921886,7,1,Male,BJP,470387,M.SRINIVAS,HINDUISM,1.36,DR.D.PREMACHANDRA SAGAR,INC,M,nan,JD,H D KUMARASWAMY,-3.11,2.09,-8.91,BJP
Karnataka,1998,12,3,12,BANGALORE NORTH,57.01,42.11,General,1664305,16,1,Male,INC,399582,C.K.JAFFER SHARIEF,ISLAM,7.64,DR. JEEVARAJ ALVA,LS,M,nan,JD,C NARAYANASWAMY,-6.53,3.73,-8.62,INC
Karnataka,1998,12,3,13,BANGALORE SOUTH,57.09,53.83,General,1398070,11,1,Male,BJP,429648,ANANTH KUMAR,HINDUISM,22.56,D.P.SHARMA,INC,M,nan,BJP,ANANTH KUMAR,18.75,2.02,19.49,
Karnataka,1998,12,3,14,MANDYA,73.54,54.97,General,1067217,3,1,Male,JD,431439,AMBAREESH,HINDUISM,23,G.MADE GOWDA,INC,M,nan,JD,KRISHNA,9,3.3,18.43,
Karnataka,1998,12,3,15,CHAMARAJANAGAR,67.66,46.49,SC,1082515,8,1,Male,JD,340490,SIDDARAJU. A.,HINDUISM,9.6,SREENIVASA PRASAD. V.,INC,M,nan,JD,A SIDDARAJU,15.72,1.69,6.22,
Karnataka,1998,12,3,16,MYSORE,68.16,42.1,General,1240108,6,1,Male,BJP,355846,C.H.VIJAYASHANKAR,HINDUISM,12.19,S.CHIKKAMADU,INC,M,nan,INC,SRIKANTADATTA NARASIMHARAJA WADEYAY,7.28,6.89,10.62,BJP
Karnataka,1998,12,3,17,MANGALORE,72.93,48.15,General,971958,6,1,Male,BJP,341362,V.DHANANJAYA KUMAR,HINDUISM,0.97,JANARDHANA POOJARY,INC,M,nan,BJP,V DHANANJAYA KUMAR,11.43,2.15,-1.15,
Karnataka,1998,12,3,18,UDUPI,66.69,50.83,General,1007362,7,1,Male,BJP,341466,I.M.JAYARAMA SHETTY,HINDUISM,8.42,OSCAR FERNANDES,INC,M,nan,INC,OSCAR FERNANDES,13.47,3.1,8.03,BJP
Karnataka,1998,12,3,19,HASSAN,72.8,39.41,General,1172571,5,1,Male,JD,336407,H.D.DEVEGOWDA,HINDUISM,3.71,H.C.SREEKANTAIAH @ ANNAIAH,INC,M,nan,JD,Y N RUDRESHAGOWDA,-1.94,6.04,-6.95,
Karnataka,1998,12,3,20,CHIKMAGALUR,68.39,44,General,1050631,7,1,Male,BJP,316137,SREEKANTAPPA  D.C.,HINDUISM,7.31,M.VEERAPPA MOILY,INC,M,nan,JD,B L SHANKAR,13.16,4.67,6.67,BJP
Karnataka,1998,12,3,21,SHIMOGA,69.89,45.4,General,1110135,5,1,Male,BJP,352277,AYANOOR MANJUNATH,HINDUISM,20.61,D.B.CHANDRE GOWDA,INC,M,nan,KCP,S BANGARAPPA,3.28,3.16,10.57,BJP
Karnataka,1998,12,3,22,KANARA,65.86,50.74,General,1086420,7,1,Male,BJP,363051,ANANT KUMAR,HINDUISM,12.17,ALVA MARGRET,INC,F,nan,BJP,ANANT D. HEGDE,7.82,5.61,3.49,
Karnataka,1998,12,3,23,DHARWAD SOUTH,66.35,46.61,General,1061612,4,1,Male,LS,328333,B.M.MENASINAKAI,HINDUISM,12.35,PROF. I.G.SANADI,INC,M,nan,INC,I G SANADI,14.13,8.16,10.76,LS
Karnataka,1998,12,3,24,DHARWAD NORTH,62.43,50.15,General,1084875,8,1,Male,BJP,339660,VIJAY SANKESHWAR,HINDUISM,19.08,D.K.NAIKAR,INC,M,nan,BJP,VIJAY SANKESHWAR,11.01,7.91,12.17,
Karnataka,1998,12,3,25,BELGAUM,60.26,45.28,General,1201792,6,1,Male,BJP,327891,BABAGOUDA RUDRAGOUDA PATIL,HINDUISM,13.4,S.B.SIDNAL,INC,M,nan,JD,KOUJALAGI SHIVANAND HEMAPPA,10.28,5.27,2.39,BJP
Karnataka,1998,12,3,26,CHIKKODI,63.5,52.99,SC,1069088,9,1,Male,LS,359760,JIGAJINAGI RAMESH CHANDAPPA,HINDUISM,19.33,B.SHANKARANAND,INC,M,nan,JD,RATNAMALA DHARESHWAR SAVANOOR,-1.68,8.41,-0.59,LS
Karnataka,1998,12,3,27,BAGALKOT,65.69,49.73,General,1079932,6,1,Male,LS,352795,AJAYKUMAR SAMBASADASHIV SARNAIK,HINDUISM,11.79,SIDDU NYAMAGOUDA,INC,M,nan,JD,METI HULLAPPA YAMANAPPA,11.69,3.19,8.55,LS
Karnataka,1998,12,3,28,BIJAPUR,56.41,40.92,General,1133499,9,1,Male,INC,261623,PATIL MALLANAGOUDA BASANAGOUDA,HINDUISM,8.26,PATIL BASANAGOUDA LINGANAGOUDA,BJP,M,nan,JD,PATIL BASANGOUDA RUDRAGOUDA,4.29,10.22,2.22,INC
Karnataka,1996,11,4,1,BIDAR,42.88,48.5,SC,1128431,37,1,Male,BJP,234707,RAMACHANDRA VEERAPPA,HINDUISM,32.94,TATYA RAO KAMBLE,INC,M,nan,BJP,RAMCHANDRA VEERAPPA,-2.11,-2.29,7.12,
Karnataka,1996,11,4,2,GULBARGA,47.07,35.9,General,1204474,19,1,Male,JD,203521,QAMARUL ISLAM,ISLAM,2.74,BASAWARAJ PATIL SEDAM,BJP,M,nan,INC,B.G. JAWALI,-8.04,7.25,-12.22,JD
Karnataka,1996,11,4,3,RAICHUR,42.5,44.71,General,1131242,10,1,Male,JD,214920,RAJA RANGAPPA NAIK,HINDUISM,7.57,A VENKATESH NAIK,INC,M,nan,INC,VENKATESH NAIK,-6.95,4.6,-24.92,JD
Karnataka,1996,11,4,4,KOPPAL,51.73,45.86,General,1167339,12,1,Male,JD,276914,BASAVARAJ RAYA REDDY,HINDUISM,12.56,ANWARI BASAVARAJ PATIL,INC,M,nan,INC,ANWARI BASAVARAJ PATIL,1.86,-0.22,10.52,JD
Karnataka,1996,11,4,5,BELLARY,53.94,43.89,General,1155671,25,1,Male,INC,273584,K C KONDAIAH,HINDUISM,0.72,N THIPPANNA,JD,M,nan,INC,BASAVARAJESHWARI (W),-2.03,4.6,-12.18,
Karnataka,1996,11,4,6,DAVANGERE,63.9,36.81,General,1143500,24,1,Male,BJP,268962,G MALLIKARJUNAPPA,HINDUISM,13.29,S H PATEL,JD,M,nan,INC,CHANNAIAH ODEYAR,-3.04,9.35,13.21,BJP
Karnataka,1996,11,4,7,CHITRADURGA,63.06,35.67,General,1118685,18,1,Male,JD,251617,P.KODANDARAMAIAH,HINDUISM,2.75,C P MUDALAGIRIYAPPA,INC,M,nan,INC,C.P. MUDALAGIRIYAPPA,-16.82,7.28,-11.55,JD
Karnataka,1996,11,4,8,TUMKUR,64.03,28.6,General,1049708,18,1,Male,JD,192228,C N BHASKARAPPA,HINDUISM,2.34,S MALLIKARJUNAIAH,BJP,M,nan,BJP,S. MALLIKARJUNAIAH,-14.69,3.58,-0.87,JD
Karnataka,1996,11,4,9,CHIKBALLAPUR,69.34,44.24,General,1100377,21,1,Male,JD,337542,R L JALAPPA,HINDUISM,2.2,V MUNIYAPPA,INC,M,nan,INC,V. KRISHNA RAO,-3.18,3.35,-13.63,JD
Karnataka,1996,11,4,10,KOLAR,66.86,44.38,SC,1045861,13,1,Male,INC,310349,K H MUNIYAPPA,HINDUISM,2.44,BALAJI CHANNAIAH,JD,M,nan,INC,K.H. MUNIYAPPA,4.24,5.49,-8.17,
Karnataka,1996,11,4,11,KANAKAPURA,60.66,42.11,General,1724264,19,1,Male,JD,440444,H D KUMARASWAMY,HINDUISM,10.27,M V CHANDRASEEKHARA MURTHY,INC,M,nan,INC,M.V. CHANDRASHEKARA MURTHY,4.09,2.81,6.05,JD
Karnataka,1996,11,4,12,BANGALORE NORTH,53.28,48.64,General,1538457,47,1,Male,JD,398650,C NARAYANASWAMY,HINDUISM,16.26,MOHD. OBAIDULLA SHARIEF,INC,M,nan,INC,C.K. JAFFER SHARIEF,6.92,7.99,6.28,JD
Karnataka,1996,11,4,13,BANGALORE SOUTH,55.07,35.08,General,1300498,35,1,Male,BJP,251235,ANANTH KUMAR,HINDUISM,3.07,VARALAKSHMI GUNDURAO,INC,F,nan,BJP,K. VENKATGIRI GOWDA,-10.93,10.06,-1.49,
Karnataka,1996,11,4,14,MANDYA,70.24,45.97,General,1040251,11,1,Male,JD,335852,KRISHNA,HINDUISM,4.57,G MADEGOWDA,INC,M,nan,INC,G. MADEGOWDA,3.49,7.28,-11.04,JD
