State_Name,Year,Assembly_No,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
Mizoram,2018,12,4,TUIRIAL,ST,HMINGDAILOVA KHIANGTE,NPEP,1209,4,8.49,,,,8.49
Mizoram,2018,12,4,TUIRIAL,ST,JACOB T. VANLAWMA,BJP,487,5,3.42,,,,3.42
Mizoram,2018,12,4,TUIRIAL,ST,B. VANLALHRUAIA,PRISM,104,6,0.73,,,,0.73
Mizoram,2018,12,4,TUIRIAL,ST,None of the Above,NOTA,61,8,0.43,4,None of the Above,-4,-0.36
Mizoram,2018,12,5,KOLASIB,ST,K. LALRINLIANA,MNF,5940,1,33.35,2,LALCHAMLIANA,1,-0.98
Mizoram,2018,12,5,KOLASIB,ST,DR. NGURDINGLIANA,INC,5232,3,29.38,1,P.C. ZORAM SANGLIANA,-2,-8.68
Mizoram,2018,12,5,KOLASIB,ST,B. LIANTHLIRA,BJP,504,4,2.83,4,RAMFANGZAUVI,0,1.83
Mizoram,2018,12,5,KOLASIB,ST,JOHN LALREMRUATA,NPEP,288,5,1.62,,,,1.62
Mizoram,2018,12,5,KOLASIB,ST,None of the Above,NOTA,106,6,0.6,5,None of the Above,-1,-0.16
Mizoram,2018,12,5,KOLASIB,ST,ZODINSANGA,PRISM,80,7,0.45,,,,0.45
Mizoram,2018,12,6,SERLUI,ST,LALRINSANGA RALTE,MNF,6128,1,38.17,2,LALHMINGLIANA,1,7.71
Mizoram,2018,12,6,SERLUI,ST,LALHMACHHUANA,INC,5201,2,32.39,1,K. LALRINTHANGA,-1,-8.13
Mizoram,2018,12,6,SERLUI,ST,VANLALHMUAKA,BJP,1959,4,12.2,4,H.A. DAWNGLIANA,0,9.67
Mizoram,2018,12,6,SERLUI,ST,HMINGCHUNGNUNGA,NPEP,638,5,3.97,,,,3.97
Mizoram,2018,12,6,SERLUI,ST,None of the Above,NOTA,134,6,0.83,5,None of the Above,-1,-0.28
Mizoram,2018,12,7,TUIVAWL,ST,LALCHHANDAMA RALTE,MNF,5207,1,39.41,2,GOGO LALREMTLUANGA,1,4.99
Mizoram,2018,12,7,TUIVAWL,ST,R. L. PIANMAWIA,INC,5204,2,39.39,1,R. L. PIANMAWIA,-1,-6.02
Mizoram,2018,12,7,TUIVAWL,ST,JUDY ZOHMINGLIANI,BJP,1607,3,12.16,4,C. RAMKINLOVA,1,11.66
Mizoram,2018,12,7,TUIVAWL,ST,None of the Above,NOTA,52,6,0.39,5,None of the Above,-1,0.05
Mizoram,2018,12,8,CHALFILH,ST,LALRINLIANA SAILO,MNF,5541,1,36.99,,,,36.99
Mizoram,2018,12,8,CHALFILH,ST,L. T. HRANGCHAL,INC,4144,3,27.67,1,DR. NGURDINGLIANA,-2,-23.17
Mizoram,2018,12,8,CHALFILH,ST,P. SANGHMINGTHANGA,BJP,678,4,4.53,,,,4.53
Mizoram,2018,12,8,CHALFILH,ST,None of the Above,NOTA,81,5,0.54,4,None of the Above,-1,-0.33
Mizoram,2018,12,9,TAWI,ST,R.LALZIRLIANA,MNF,4940,1,37.35,2,LALMALSAWMI,1,-0.6
Mizoram,2018,12,9,TAWI,ST,ROSIAMNGHETA,INC,2630,3,19.89,1,R LALZIRLIANA,-2,-25.53
Mizoram,2018,12,9,TAWI,ST,PROF.J.V.HLUNA,BJP,714,4,5.4,,,,5.4
Mizoram,2018,12,9,TAWI,ST,H.LALREMSIAMA,PRISM,97,5,0.73,,,,0.73
Mizoram,2018,12,9,TAWI,ST,None of the Above,NOTA,39,7,0.29,4,None of the Above,-3,-0.37
Mizoram,2018,12,10,AIZAWL NORTH - I,ST,LALRINGLIANA,MNF,5929,2,33.51,,,,33.51
Mizoram,2018,12,10,AIZAWL NORTH - I,ST,C.LALHLIMPUIA,INC,3595,3,20.32,1,R. ROMAWIA,-2,-16.76
Mizoram,2018,12,10,AIZAWL NORTH - I,ST,DAVID LALFAKZUALA,BJP,225,5,1.27,4,DAVID LALFAKZUALA,-1,0.42
Mizoram,2018,12,10,AIZAWL NORTH - I,ST,VANLALRUATA,PRISM,77,6,0.44,,,,0.44
Mizoram,2018,12,10,AIZAWL NORTH - I,ST,None of the Above,NOTA,74,7,0.42,5,None of the Above,-2,-0.29
Mizoram,2018,12,11,AIZAWL NORTH - II,ST,LALTLANZOVA KHIANGTE,MNF,5974,2,32.98,,,,32.98
