State_Name,Year,Assembly_No,Party,Total_Seats_in_Assembly,Total_Votes_in_Assembly,Total_Votes_in_Contested_Seats,Total_Candidates,Winners,Deposits_Lost,Strike_Rate,Seat_Share,Vote_Share_in_Assembly,Vote_Share_in_Contested_Seats,position,Expanded_Party_Name
Chhattisgarh,2008,2,SHS,90,10745187,6109747,50,0,50,0.0,0,0.5,0.89,38,
Chhattisgarh,2008,2,SJP(R),90,10745187,100654,1,0,1,0.0,0,0.01,0.63,39,
Chhattisgarh,2008,2,SP,90,10745187,3967047,33,0,33,0.0,0,0.53,1.45,40,
Chhattisgarh,2008,2,SUSP,90,10745187,159394,1,0,1,0.0,0,0,0.29,41,
Chhattisgarh,2003,1,ABBMPP,90,9653571,129530,1,0,1,0.0,0,0.03,2.05,5,
Chhattisgarh,2003,1,ABHM,90,9653571,408404,3,0,3,0.0,0,0.01,0.34,6,
Chhattisgarh,2003,1,ABJS,90,9653571,105885,1,0,1,0.0,0,0.02,1.38,7,
Chhattisgarh,2003,1,ABMAD,90,9653571,123260,1,0,1,0.0,0,0,0.06,8,
Chhattisgarh,2003,1,AD,90,9653571,750563,7,0,7,0.0,0,0.13,1.7,9,
Chhattisgarh,2003,1,BJP,90,9653571,9653571,90,50,0,55.55555555555556,55.56,39.26,39.26,1,BHARATIYA JANATA PARTY
Chhattisgarh,2003,1,BSP,90,9653571,6186752,54,2,46,3.7037037037037037,2.22,4.45,6.94,3,BAHUJAN SAMAJ PARTY
Chhattisgarh,2003,1,CMM,90,9653571,913748,8,0,7,0.0,0,0.39,4.09,10,
Chhattisgarh,2003,1,CPI,90,9653571,1747480,18,0,16,0.0,0,1.08,5.94,11,
Chhattisgarh,2003,1,CPI(ML)(L),90,9653571,554235,5,0,5,0.0,0,0.05,0.88,12,
Chhattisgarh,2003,1,CPM,90,9653571,781580,6,0,5,0.0,0,0.29,3.52,13,
Chhattisgarh,2003,1,CSP,90,9653571,2320801,20,0,20,0.0,0,0.19,0.79,14,
Chhattisgarh,2003,1,GGP,90,9653571,4641711,41,0,40,0.0,0,1.6,3.33,15,
Chhattisgarh,2003,1,INC,90,9653571,9653571,90,37,0,41.111111111111114,41.11,36.71,36.71,2,INDIAN NATIONAL CONGRESS
Chhattisgarh,2003,1,IND,90,9653571,9653571,254,0,248,0.0,0,7.12,7.12,16,INDEPENDENT
Chhattisgarh,2003,1,JD(U),90,9653571,2185445,18,0,18,0.0,0,0.17,0.76,17,
Chhattisgarh,2003,1,JMM,90,9653571,807416,8,0,8,0.0,0,0.1,1.24,18,
Chhattisgarh,2003,1,JPJD,90,9653571,556583,4,0,4,0.0,0,0.04,0.72,19,
Chhattisgarh,2003,1,LJNSP,90,9653571,1355526,12,0,12,0.0,0,0.08,0.59,20,
Chhattisgarh,2003,1,LPSP,90,9653571,210898,2,0,2,0.0,0,0.01,0.53,21,
Chhattisgarh,2003,1,LSWP,90,9653571,1327222,11,0,11,0.0,0,0.09,0.63,22,
Chhattisgarh,2003,1,NCP,90,9653571,9566373,89,1,84,1.1235955056179776,1.11,7.02,7.09,4,NATIONALIST CONGRESS PARTY
Chhattisgarh,2003,1,RPI,90,9653571,730816,5,0,5,0.0,0,0.06,0.74,23,
Chhattisgarh,2003,1,RPI(A),90,9653571,801952,6,0,6,0.0,0,0.03,0.32,24,
Chhattisgarh,2003,1,SHS,90,9653571,200458,2,0,2,0.0,0,0.02,1.04,25,
Chhattisgarh,2003,1,SHSP,90,9653571,220581,1,0,1,0.0,0,0,0.18,26,
Chhattisgarh,2003,1,SJP(R),90,9653571,408872,3,0,3,0.0,0,0.01,0.17,27,
Chhattisgarh,2003,1,SP,90,9653571,5852488,52,0,52,0.0,0,0.95,1.57,28,
Chhattisgarh,2003,1,YGP,90,9653571,736567,7,0,7,0.0,0,0.1,1.34,29,
